2761113	11031899	4.605999947	4.051000118	-1.243000031	5.956999779	6.015999794	5.656000137	5.815000057	6.131999969	6.236999989	6.008999825	6.123000145
2761133	11031919	4.573999882	4.054999828	-1.243000031	6.004000187	5.925000191	5.78399992	5.872000217	6.09800005	6.211999893	6.006999969	6.123000145
2761153	11031939	4.578999996	4.052000046	-1.243000031	5.956999779	6.040999889	5.649000168	5.872000217	6.126999855	6.241000175	6.043000221	6.172999859
2761173	11031959	4.573999882	4.037000179	-1.243000031	5.993000031	6.035999775	5.771999836	5.849999905	6.143000126	6.230000019	5.994999886	6.123000145
2761193	11031979	4.56400013	4.05700016	-1.243000031	5.947000027	5.920000076	5.638000011	5.864999771	6.125	6.228000164	5.994999886	6.131999969
2761213	11031999	4.580999851	4.046000004	-1.243000031	5.959000111	6.019999981	5.644999981	5.785999775	6.120999813	6.262000084	6.040999889	6.106999874
2761233	11032019	4.566999912	4.024000168	-1.243000031	5.949999809	6.013000011	5.793000221	5.827000141	6.070000172	6.234000206	5.974999905	6.131999969
2761253	11032039	4.578999996	4.034999847	-1.243000031	5.959000111	6.043000221	5.619999886	5.862999916	6.089000225	6.236999989	5.97300005	6.175000191
2761273	11032059	4.581999779	4.039000034	-1.243000031	5.993000031	6.013000011	5.691999912	5.840000153	6.150000095	6.234000206	6.018000126	6.113999844
2761293	11032079	4.572999954	4.058000088	-1.243000031	5.979000092	5.94299984	5.656000137	5.875	6.116000175	6.214000225	5.998000145	6.120999813
2761313	11032099	4.584000111	4.059000015	-1.243000031	5.945000172	5.998000145	5.592000008	5.820000172	6.118000031	6.236999989	5.979000092	6.138999939
2761333	11032119	4.589000225	4.063000202	-1.243000031	5.962999821	6.028999805	5.610000134	5.872000217	6.118000031	6.228000164	6.028999805	6.150000095
2761353	11032139	4.587999821	4.065000057	-1.243000031	5.952000141	5.96999979	5.614999771	5.828999996	6.15899992	6.28000021	6.022999763	6.118000031
2761373	11032159	4.604000092	4.058000088	-1.243000031	5.97300005	6.015999794	5.598999977	5.77699995	6.143000126	6.245999813	6.015999794	6.130000114
2761393	11032179	4.566999912	4.020999908	-1.243000031	5.974999905	5.96999979	5.598999977	5.862999916	6.150000095	6.204999924	6.025000095	6.131999969
2761413	11032199	4.571000099	4.045000076	-1.243000031	5.96600008	5.998000145	5.619999886	5.893000126	6.105000019	6.231999874	6.025000095	6.130000114
2761433	11032219	4.580999851	4.052000046	-1.243000031	5.97300005	5.981999874	5.619999886	5.815000057	6.089000225	6.236999989	6.040999889	6.133999825
2761453	11032239	4.574999809	4.045000076	-1.243000031	5.959000111	6.006999969	5.710999966	5.852000237	6.136000156	6.206999779	5.986000061	6.123000145
2761473	11032259	4.585000038	4.051000118	-1.243000031	5.984000206	5.977000237	5.631000042	5.798999786	6.081999779	6.252999783	5.96600008	6.130000114
2761493	11032279	4.59100008	4.056000233	-1.243000031	5.987999916	6.032000065	5.639999866	5.864999771	6.15199995	6.231999874	6.001999855	6.092999935
2761513	11032299	4.578999996	4.050000191	-1.243000031	5.94299984	5.949999809	5.688000202	5.809000015	6.123000145	6.228000164	5.998000145	6.106999874
2761533	11032319	4.585999966	4.052000046	-1.243000031	5.938000202	5.986000061	5.605999947	5.809000015	6.157000065	6.268000126	5.974999905	6.136000156
2761553	11032339	4.585999966	4.065999985	-1.243000031	5.947000027	5.953999996	5.578999996	5.840000153	6.125	6.214000225	6.02699995	6.120999813
2761573	11032359	4.590000153	4.066999912	-1.243000031	6.011000156	6.008999825	5.663000107	5.849999905	6.136000156	6.270999908	5.981999874	6.138999939
2761593	11032379	4.583000183	4.072999954	-1.243000031	5.974999905	5.925000191	5.642000198	5.824999809	6.120999813	6.21600008	6.039000034	6.130000114
2761613	11032399	4.584000111	4.078000069	-1.243000031	5.945000172	5.94299984	5.587999821	5.824999809	6.109000206	6.28399992	6.015999794	6.116000175
2761633	11032419	4.596000195	4.078999996	-1.243000031	6.004000187	5.979000092	5.605999947	5.809000015	6.147999763	6.248000145	6.004000187	6.120999813
2761653	11032439	4.597000122	4.09100008	-1.243000031	6.013000011	5.940999985	5.604000092	5.835999966	6.081999779	6.228000164	6.045000076	6.111000061
2761673	11032459	4.603000164	4.083000183	-1.243000031	5.994999886	6.008999825	5.622000217	5.828999996	6.131999969	6.270999908	5.977000237	6.111000061
2761693	11032479	4.584000111	4.081999779	-1.243000031	6.050000191	5.921999931	5.756000042	5.847000122	6.133999825	6.236999989	5.977000237	6.136000156
2761713	11032499	4.587999821	4.090000153	-1.243000031	5.979000092	5.953999996	5.585000038	5.847000122	6.157000065	6.268000126	6.03399992	6.130000114
2761733	11032519	4.585999966	4.070000172	-1.243000031	5.967999935	5.959000111	5.683000088	5.77699995	6.136000156	6.238999844	5.984000206	6.15199995
2761753	11032539	4.585999966	4.072999954	-1.243000031	5.977000237	5.959000111	5.629000187	5.828999996	6.123000145	6.228000164	5.984000206	6.111000061
2761773	11032559	4.59499979	4.071000099	-1.243000031	5.987999916	5.986000061	5.619999886	5.803999901	6.074999809	6.234000206	6.013000011	6.136000156
2761793	11032579	4.586999893	4.068999767	-1.243000031	5.977000237	5.97300005	5.670000076	5.84499979	6.138999939	6.21600008	5.981999874	6.123000145
2761813	11032599	4.593999863	4.066999912	-1.243000031	5.974999905	5.96999979	5.617000103	5.789999962	6.131999969	6.265999794	5.984000206	6.109000206
2761833	11032619	4.596000195	4.079999924	-1.243000031	5.986000061	5.947000027	5.583000183	5.830999851	6.125	6.263999939	6.045000076	6.136000156
2761853	11032639	4.589000225	4.068999767	-1.243000031	6.008999825	5.981999874	5.717000008	5.830999851	6.120999813	6.241000175	5.987999916	6.140999794
2761873	11032659	4.583000183	4.084000111	-1.243000031	6.004000187	5.90899992	5.632999897	5.840000153	6.136000156	6.28399992	6.015999794	6.145999908
2761893	11032679	4.59499979	4.087999821	-1.243000031	6.006999969	5.974999905	5.59499979	5.824999809	6.109000206	6.231999874	6	6.126999855
2761913	11032699	4.602000237	4.086999893	-1.243000031	6.015999794	5.96999979	5.617000103	5.81099987	6.131999969	6.197999954	5.947000027	6.118000031
2761933	11032719	4.581999779	4.070000172	-1.243000031	6.001999855	5.925000191	5.769999981	5.796999931	6.131999969	6.272999763	6.019999981	6.120999813
2761953	11032739	4.59800005	4.073999882	-1.243000031	6.022999763	6.008999825	5.612999916	5.827000141	6.116000175	6.228000164	5.96600008	6.116000175
2761973	11032759	4.59800005	4.077000141	-1.243000031	6.028999805	5.993000031	5.660999775	5.849999905	6.138999939	6.248000145	6.022999763	6.143000126
2761993	11032779	4.59100008	4.077000141	-1.243000031	5.959000111	5.927000046	5.624000072	5.81099987	6.118000031	6.290999889	6.001999855	6.109000206
2762013	11032799	4.59499979	4.078000069	-1.243000031	5.977000237	5.981999874	5.605999947	5.828999996	6.140999794	6.238999844	5.974999905	6.113999844
2762033	11032819	4.568999767	4.054999828	-1.243000031	5.986000061	5.93200016	5.820000172	5.813000202	6.085999966	6.228000164	6.008999825	6.09800005
2762053	11032839	4.576000214	4.068999767	-1.243000031	5.998000145	5.97300005	5.624000072	5.859000206	6.126999855	6.231999874	5.991000175	6.105000019
2762073	11032859	4.585000038	4.066999912	-1.243000031	5.96999979	6.001999855	5.624000072	5.830999851	6.147999763	6.224999905	5.993000031	6.09499979
2762093	11032879	4.587999821	4.065999985	-1.243000031	5.994999886	5.96999979	5.653999805	5.813000202	6.136000156	6.243000031	6.053999901	6.106999874
2762113	11032899	4.586999893	4.076000214	-1.243000031	5.986000061	5.938000202	5.619999886	5.828999996	6.168000221	6.234000206	5.979000092	6.133999825
2762133	11032919	4.585000038	4.073999882	-1.243000031	6.011000156	5.962999821	5.683000088	5.830999851	6.099999905	6.230000019	5.979000092	6.116000175
2762153	11032939	4.587999821	4.085999966	-1.243000031	6.011000156	5.953999996	5.617000103	5.854000092	6.145999908	6.206999779	5.986000061	6.118000031
2762173	11032959	4.587999821	4.085999966	-1.243000031	5.967999935	5.940999985	5.607999802	5.81799984	6.118000031	6.214000225	6.018000126	6.072999954
2762193	11032979	4.600999832	4.087999821	-1.243000031	6.028999805	5.953999996	5.607999802	5.788000107	6.130000114	6.209000111	5.994999886	6.118000031
2762213	11032999	4.599999905	4.09100008	-1.243000031	6.018000126	5.981999874	5.631000042	5.855999947	6.179999828	6.19299984	6.008999825	6.140999794
2762233	11033019	4.593999863	4.098999977	-1.243000031	5.991000175	5.927000046	5.598999977	5.847000122	6.120999813	6.204999924	6.035999775	6.118000031
2762253	11033039	4.596000195	4.102000237	-1.243000031	6.001999855	5.920000076	5.598999977	5.81099987	6.143000126	6.231999874	6.035999775	6.133999825
2762273	11033059	4.602000237	4.084000111	-1.243000031	6.008999825	6.011000156	5.657999992	5.81099987	6.130000114	6.204999924	5.974999905	6.116000175
2762293	11033079	4.605000019	4.085999966	-1.243000031	5.991000175	5.984000206	5.592000008	5.830999851	6.143000126	6.224999905	6.02699995	6.15199995
2762313	11033099	4.585999966	4.085000038	-1.243000031	5.991000175	5.949999809	5.688000202	5.875	6.109000206	6.245999813	6.06799984	6.145999908
2762333	11033119	4.605000019	4.083000183	-1.243000031	6.011000156	6.019999981	5.585000038	5.820000172	6.160999775	6.231999874	5.956999779	6.136000156
2762353	11033139	4.605000019	4.072000027	-1.243000031	5.940999985	6.022999763	5.597000122	5.830999851	6.130000114	6.241000175	6.018000126	6.126999855
2762373	11033159	4.612999916	4.071000099	-1.243000031	6.028999805	5.979000092	5.632999897	5.778999805	6.133999825	6.230000019	6.022999763	6.143000126
2762393	11033179	4.609000206	4.085999966	-1.243000031	6.025000095	5.900000095	5.612999916	5.793000221	6.145999908	6.243000031	5.998000145	6.138999939
2762413	11033199	4.600999832	4.083000183	-1.243000031	5.987999916	5.956999779	5.639999866	5.827000141	6.143000126	6.256999969	5.994999886	6.147999763
2762433	11033219	4.59800005	4.078000069	-1.243000031	6.013000011	5.991000175	5.670000076	5.840000153	6.109000206	6.287000179	6.040999889	6.177000046
2762453	11033239	4.593999863	4.098999977	-1.243000031	6.013000011	5.900000095	5.587999821	5.84499979	6.113999844	6.245999813	6.018000126	6.145999908
2762473	11033259	4.589000225	4.105000019	-1.243000031	6.025000095	5.959000111	5.638000011	5.888000011	6.190999985	6.265999794	6.013000011	6.150000095
2762493	11033279	4.600999832	4.096000195	-1.243000031	6	5.962999821	5.59499979	5.78399992	6.136000156	6.21600008	6.025000095	6.196000099
2762513	11033299	4.605000019	4.09800005	-1.243000031	6.018000126	5.947000027	5.604000092	5.813000202	6.130000114	6.263999939	5.96600008	6.133999825
2762533	11033319	4.59499979	4.102000237	-1.243000031	6.015999794	5.915999889	5.642000198	5.840000153	6.15199995	6.234000206	5.938000202	6.15199995
2762553	11033339	4.603000164	4.098999977	-1.243000031	6.019999981	5.974999905	5.607999802	5.81799984	6.125	6.258999825	5.986000061	6.143000126
2762573	11033359	4.614999771	4.09499979	-1.243000031	6.019999981	5.96600008	5.585000038	5.77699995	6.179999828	6.241000175	5.96600008	6.089000225
2762593	11033379	4.610000134	4.090000153	-1.243000031	5.977000237	5.925000191	5.600999832	5.778999805	6.15500021	6.211999893	5.984000206	6.099999905
2762613	11033399	4.610000134	4.096000195	-1.243000031	6.02699995	5.949999809	5.605999947	5.822000027	6.168000221	6.248000145	5.984000206	6.133999825
2762633	11033419	4.610000134	4.109000206	-1.243000031	6.025000095	5.938000202	5.572000027	5.842999935	6.164000034	6.221000195	5.96999979	6.120999813
2762653	11033439	4.600999832	4.09800005	-1.243000031	6.032000065	5.967999935	5.68599987	5.842999935	6.168000221	6.25	5.959000111	6.131999969
2762673	11033459	4.605999947	4.098999977	-1.243000031	5.998000145	5.977000237	5.576000214	5.835999966	6.150000095	6.231999874	6.039000034	6.089000225
2762693	11033479	4.610000134	4.087999821	-1.243000031	6.013000011	5.979000092	5.638000011	5.793000221	6.164000034	6.263999939	5.97300005	6.131999969
2762713	11033499	4.605999947	4.083000183	-1.243000031	6.013000011	5.977000237	5.651000023	5.824999809	6.116000175	6.241000175	5.981999874	6.092999935
2762733	11033519	4.605000019	4.074999809	-1.243000031	5.986000061	6.008999825	5.638000011	5.834000111	6.177000046	6.300000191	6.015999794	6.072999954
2762753	11033539	4.614999771	4.089000225	-1.243000031	6.052000046	5.987999916	5.592000008	5.837999821	6.177000046	6.277999878	5.977000237	6.099999905
2762773	11033559	4.612999916	4.090000153	-1.243000031	6.039000034	5.97300005	5.636000156	5.827000141	6.116000175	6.268000126	5.928999901	6.081999779
2762793	11033579	4.613999844	4.078999996	-1.243000031	6.004000187	5.991000175	5.638000011	5.793000221	6.089000225	6.265999794	5.953999996	6.120999813
2762813	11033599	4.619999886	4.09800005	-1.243000031	6.050000191	5.952000141	5.568999767	5.828999996	6.113999844	6.28399992	5.987999916	6.09100008
2762833	11033619	4.609000206	4.085999966	-1.243000031	6.018000126	5.991000175	5.683000088	5.840000153	6.130000114	6.304999828	5.959000111	6.089000225
2762853	11033639	4.619999886	4.079999924	-1.243000031	5.97300005	6.043000221	5.556000233	5.822000027	6.106999874	6.255000114	5.952000141	6.09100008
2762873	11033659	4.635000229	4.09100008	-1.243000031	6.052000046	6.019999981	5.548999786	5.828999996	6.164000034	6.311999798	5.979000092	6.070000172
2762893	11033679	4.614999771	4.084000111	-1.243000031	5.97300005	5.953999996	5.639999866	5.824999809	6.106999874	6.277999878	5.90899992	6.123000145
2762913	11033699	4.599999905	4.066999912	-1.243000031	6.008999825	5.984000206	5.739999771	5.820000172	6.109000206	6.230000019	5.938000202	6.084000111
2762933	11033719	4.606999874	4.072999954	-1.243000031	6.022999763	6.019999981	5.617000103	5.852000237	6.109000206	6.309000015	5.903999805	6.133999825
2762953	11033739	4.602000237	4.090000153	-1.243000031	6.019999981	5.959000111	5.607999802	5.872000217	6.136000156	6.321000099	5.945000172	6.130000114
2762973	11033759	4.604000092	4.084000111	-1.243000031	5.974999905	6.019999981	5.598999977	5.855999947	6.106999874	6.21600008	5.915999889	6.102000237
2762993	11033779	4.616000175	4.086999893	-1.243000031	6.035999775	6.045000076	5.592000008	5.861000061	6.118000031	6.31400013	5.949999809	6.053999901
2763013	11033799	4.618000031	4.083000183	-1.243000031	6.03399992	6.050000191	5.638000011	5.868000031	6.15199995	6.241000175	5.910999775	6.081999779
2763033	11033819	4.631999969	4.092000008	-1.243000031	6.053999901	6.022999763	5.565000057	5.834000111	6.125	6.252999783	5.959000111	6.06799984
2763053	11033839	4.631000042	4.100999832	-1.243000031	6.040999889	5.952000141	5.578999996	5.809000015	6.140999794	6.294000149	5.925000191	6.06400013
2763073	11033859	4.619999886	4.103000164	-1.243000031	6.006999969	5.974999905	5.598999977	5.861000061	6.130000114	6.287000179	5.903999805	6.053999901
2763093	11033879	4.638999939	4.093999863	-1.243000031	6.065999985	6.077000141	5.590000153	5.827000141	6.143000126	6.243000031	5.949999809	6.050000191
2763113	11033899	4.625	4.090000153	-1.243000031	6.043000221	5.987999916	5.673999786	5.84499979	6.171000004	6.270999908	5.928999901	6.06099987
2763133	11033919	4.619999886	4.096000195	-1.243000031	6.039000034	6.004000187	5.614999771	5.875	6.138999939	6.282000065	5.97300005	6.050000191
2763153	11033939	4.624000072	4.078999996	-0.474999994	6.039000034	6.109000206	5.664999962	5.881000042	6.130000114	6.287000179	5.947000027	6.052000046
2763173	11033959	4.643000126	4.078999996	-0.474999994	6.06099987	6.092999935	5.580999851	5.835999966	6.175000191	6.272999763	5.921999931	6.043000221
2763193	11033979	4.635000229	4.066999912	-0.474999994	6.050000191	6.079999924	5.695000172	5.859000206	6.150000095	6.331999779	5.96999979	6.019999981
2763213	11033999	4.630000114	4.070000172	-0.474999994	6.053999901	6.032000065	5.663000107	5.847000122	6.18200016	6.329999924	5.921999931	6.032000065
2763233	11034019	4.629000187	4.06799984	-0.474999994	6.039000034	6.035999775	5.651000023	5.828999996	6.126999855	6.245999813	5.890999794	6.018000126
2763253	11034039	4.633999825	4.056000233	-0.474999994	6.035999775	6.089000225	5.663000107	5.822000027	6.116000175	6.297999859	5.927000046	6.043000221
2763273	11034059	4.627999783	4.045000076	-0.09399999678	5.993000031	6.09499979	5.670000076	5.855999947	6.145999908	6.268000126	5.915999889	6.035999775
2763293	11034079	4.616000175	4.047999859	-0.09399999678	6	6.02699995	5.673999786	5.852000237	6.092999935	6.296000004	5.900000095	6.025000095
2763313	11034099	4.624000072	4.039000034	-0.09399999678	6.050000191	6.109000206	5.705999851	5.835999966	6.145999908	6.28399992	5.927000046	6.015999794
2763333	11034119	4.623000145	4.038000107	-0.09399999678	6.015999794	6.065999985	5.670000076	5.830999851	6.079999924	6.265999794	5.934000015	6.039000034
2763353	11034139	4.620999813	4.052000046	-0.09399999678	6.035999775	6.001999855	5.646999836	5.824999809	6.099999905	6.277999878	5.890999794	5.998000145
2763373	11034159	4.625	4.040999889	-0.09399999678	6.047999859	6.09100008	5.712999821	5.822000027	6.116000175	6.238999844	5.90899992	6.022999763
2763393	11034179	4.631999969	4.050000191	-0.09399999678	6.052000046	6.070000172	5.638000011	5.84499979	6.092999935	6.230000019	5.938000202	5.981999874
2763413	11034199	4.631999969	4.035999775	-0.09399999678	6.045000076	6.102000237	5.722000122	5.820000172	6.131999969	6.228000164	5.925000191	5.987999916
2763433	11034219	4.633999825	4.037000179	-0.09399999678	6.06799984	6.081999779	5.702000141	5.830999851	6.105000019	6.25	5.906000137	6.011000156
2763453	11034239	4.663000107	4.03399992	-0.1400000006	6.084000111	6.168000221	5.617000103	5.789999962	6.070000172	6.238999844	5.900000095	5.977000237
2763473	11034259	4.666999817	4.035999775	-0.1400000006	6.06400013	6.081999779	5.638000011	5.774000168	6.06799984	6.277999878	5.888000011	5.994999886
2763493	11034279	4.664000034	4.039999962	-0.1400000006	6.040999889	6.09800005	5.625999928	5.824999809	6.09100008	6.211999893	5.94299984	5.953999996
2763513	11034299	4.669000149	4.037000179	-0.1400000006	6.050000191	6.123000145	5.632999897	5.802000046	6.09800005	6.234000206	5.890999794	5.994999886
2763533	11034319	4.666999817	4.041999817	-0.3519999981	6.050000191	6.125	5.624000072	5.852000237	6.106999874	6.289000034	5.921999931	5.962999821
2763553	11034339	4.677000046	4.046000004	-0.6110000014	6.102000237	6.168000221	5.631000042	5.852000237	6.138999939	6.228000164	5.949999809	6
2763573	11034359	4.684000015	4.047999859	-0.1630000025	6.084000111	6.140999794	5.610000134	5.820000172	6.15199995	6.28399992	6	5.959000111
2763593	11034379	4.679999828	4.041999817	-0.3310000002	6.047999859	6.143000126	5.639999866	5.828999996	6.085999966	6.263999939	5.927000046	5.938000202
2763613	11034399	4.669000149	4.039999962	-0.3310000002	6.035999775	6.099999905	5.651000023	5.828999996	6.136000156	6.231999874	5.881000042	5.956999779
2763633	11034419	4.675000191	4.046999931	-0.3310000002	6.079999924	6.109000206	5.607999802	5.81099987	6.111000061	6.277999878	5.927000046	5.994999886
2763653	11034439	4.686999798	4.046999931	-0.4930000007	6.106999874	6.171000004	5.625999928	5.827000141	6.131999969	6.241000175	5.903999805	5.981999874
2763673	11034459	4.673999786	4.052000046	-0.4930000007	6.072999954	6.070000172	5.656000137	5.827000141	6.143000126	6.25	5.938000202	6
2763693	11034479	4.668000221	4.052999973	-0.4550000131	6.035999775	6.126999855	5.614999771	5.864999771	6.09100008	6.282000065	5.90899992	5.952000141
2763713	11034499	4.666999817	4.052999973	-0.4550000131	6.077000141	6.113999844	5.649000168	5.835999966	6.125	6.265999794	5.910999775	6.06099987
2763733	11034519	4.676000118	4.052999973	-0.4550000131	6.09100008	6.106999874	5.624000072	5.793000221	6.109000206	6.248000145	5.921999931	6.018000126
2763753	11034539	4.677000046	4.059999943	-0.4550000131	6.102000237	6.09800005	5.625999928	5.828999996	6.120999813	6.262000084	5.940999985	5.984000206
2763773	11034559	4.693999767	4.059999943	-0.2630000114	6.118000031	6.15899992	5.597000122	5.81099987	6.099999905	6.171000004	5.886000156	5.979000092
2763793	11034579	4.690000057	4.045000076	-0.5770000219	6.074999809	6.177000046	5.666999817	5.830999851	6.09100008	6.206999779	5.869999886	5.998000145
2763813	11034599	4.691999912	4.039999962	-0.1369999945	6.079999924	6.15199995	5.638000011	5.803999901	6.047999859	6.245999813	5.854000092	5.979000092
2763833	11034619	4.708000183	4.039000034	-0.1369999945	6.150000095	6.175000191	5.638000011	5.77699995	6.09100008	6.221000195	5.868000031	5.977000237
2763853	11034639	4.709000111	4.034999847	-0.4519999921	6.125	6.179999828	5.666999817	5.806000233	6.09499979	6.25	5.893000126	5.967999935
2763873	11034659	4.705999851	4.025000095	-0.4620000124	6.099999905	6.186999798	5.683000088	5.798999786	6.116000175	6.270999908	5.828999996	5.979000092
2763893	11034679	4.697999954	4.018000126	-0.4620000124	6.09800005	6.131999969	5.710999966	5.768000126	6.089000225	6.22300005	5.809000015	5.987999916
2763913	11034699	4.704999924	4.022999763	-0.4429999888	6.109000206	6.18200016	5.632999897	5.806000233	6.113999844	6.18900013	5.803999901	5.952000141
2763933	11034719	4.698999882	4.019000053	-0.5469999909	6.15199995	6.177000046	5.751999855	5.81799984	6.09499979	6.25	5.796999931	5.960999966
2763953	11034739	4.699999809	4.038000107	-0.5469999909	6.157000065	6.116000175	5.651000023	5.81099987	6.09800005	6.234000206	5.774000168	5.952000141
2763973	11034759	4.697000027	4.018000126	-0.1180000007	6.126999855	6.175000191	5.757999897	5.769999981	6.084000111	6.204999924	5.861000061	5.918000221
2763993	11034779	4.705999851	4.017000198	-0.4580000043	6.18200016	6.19299984	5.727000237	5.788000107	6.109000206	6.206999779	5.84499979	5.928999901
2764013	11034799	4.704999924	4.031000137	-0.09099999815	6.147999763	6.138999939	5.664999962	5.813000202	6.105000019	6.171000004	5.830999851	5.960999966
2764033	11034819	4.703999996	4.025000095	-0.3580000103	6.172999859	6.172999859	5.749000072	5.793000221	6.116000175	6.184000015	5.827000141	5.940999985
2764053	11034839	4.71600008	4.026000023	-0.5139999986	6.177000046	6.202000141	5.681000233	5.793000221	6.09800005	6.209000111	5.820000172	5.949999809
2764073	11034859	4.714000225	4.040999889	-0.2409999967	6.228000164	6.133999825	5.722000122	5.809000015	6.099999905	6.15199995	5.859000206	5.920000076
2764093	11034879	4.708000183	4.032000065	-0.1720000058	6.150000095	6.15899992	5.732999802	5.789999962	6.085999966	6.199999809	5.820000172	5.927000046
2764113	11034899	4.705999851	4.039000034	-0.3589999974	6.175000191	6.150000095	5.697000027	5.820000172	6.102000237	6.228000164	5.785999775	5.928999901
2764133	11034919	4.703000069	4.039999962	-0.3589999974	6.160999775	6.136000156	5.708000183	5.795000076	6.09499979	6.211999893	5.788000107	5.938000202
2764153	11034939	4.693999767	4.039000034	-0.3589999974	6.157000065	6.125	5.732999802	5.81099987	6.084000111	6.256999969	5.903999805	5.934000015
2764173	11034959	4.697999954	4.048999786	-0.3589999974	6.190999985	6.143000126	5.697000027	5.827000141	6.102000237	6.211999893	5.842999935	5.94299984
2764193	11034979	4.708000183	4.039999962	-0.1599999964	6.209000111	6.172999859	5.737999916	5.774000168	6.089000225	6.214000225	5.852000237	5.94299984
2764213	11034999	4.703000069	4.038000107	-0.3249999881	6.145999908	6.15500021	5.702000141	5.81099987	6.079999924	6.190999985	5.803999901	5.934000015
2764233	11035019	4.711999893	4.041999817	-0.6940000057	6.186999798	6.202000141	5.677000046	5.830999851	6.092999935	6.221000195	5.820000172	5.928999901
2764253	11035039	4.709000111	4.046000004	-0.4219999909	6.171000004	6.15500021	5.691999912	5.824999809	6.125	6.209000111	5.824999809	5.938000202
2764273	11035059	4.710999966	4.048999786	-0.476000011	6.164000034	6.168000221	5.663000107	5.822000027	6.131999969	6.172999859	5.809000015	5.925000191
