Local Time	System Time	Position X	Position Y	Position Z	Distance 1	Distance 2	Distance 3	Distance 4	Distance 5	Distance 6	Distance 7	Distance 8
2849573	2818720	4.510000229	2.161000013	-0.80400002	5.03000021	7.502999783	7.289999962	5.06400013	4.789999962	7.464000225	7.248000145	4.798999786
2849593	2818740	4.520999908	2.161000013	-0.7009999752	5.039000034	7.47300005	7.287000179	4.977000237	4.748000145	7.500999928	7.229000092	4.831999779
2849613	2818760	4.540999889	2.16899991	-0.7940000296	5.079999924	7.514999866	7.251999855	5.012000084	4.736999989	7.460999966	7.212999821	4.784999847
2849633	2818780	4.539000034	2.170000076	-0.9350000024	5.065999985	7.519000053	7.296999931	5.071000099	4.802000046	7.480000019	7.176000118	4.757999897
2849653	2818800	4.547999859	2.167000055	-0.7950000167	5.05700016	7.531000137	7.272999763	5.025000095	4.831999779	7.449999809	7.234000206	4.791999817
2849673	2818820	4.566999912	2.171999931	-0.7960000038	5.096000195	7.546999931	7.234000206	5.012000084	4.803999901	7.471000195	7.215000153	4.728000164
2849693	2818840	4.572000027	2.178999901	-0.6700000167	5.071000099	7.502999783	7.227000237	4.998000145	4.782999992	7.524000168	7.171000004	4.728000164
2849713	2818860	4.578000069	2.177000046	-0.8519999981	5.09800005	7.532999992	7.256999969	5.005000114	4.84800005	7.464000225	7.205999851	4.697999954
2849733	2818880	4.586999893	2.187000036	-0.8199999928	5.113999844	7.528999805	7.217999935	5.018000126	4.894000053	7.493999958	7.184999943	4.714000225
2849753	2818900	4.593999863	2.176000118	-0.9089999795	5.116000175	7.56799984	7.263999939	4.995999813	4.863999844	7.493999958	7.166999817	4.684000015
2849773	2818920	4.598999977	2.164999962	-0.8870000243	5.113999844	7.55700016	7.277999878	4.959000111	4.880000114	7.519000053	7.190000057	4.675000191
2849793	2818940	4.630000114	2.144999981	-0.7810000181	5.125999928	7.670000076	7.229000092	4.94299984	4.901000023	7.519000053	7.184999943	4.695000172
2849813	2818960	4.638999939	2.157999992	-0.7659999728	5.151000023	7.550000191	7.205999851	4.919000149	4.870999813	7.495999813	7.164000034	4.681000233
2849833	2818980	4.664999962	2.15199995	-0.7710000277	5.179999828	7.622000217	7.198999882	4.870999813	4.921999931	7.488999844	7.186999798	4.699999809
2849853	2819000	4.68200016	2.177000046	-0.6779999733	5.210000038	7.531000137	7.138999939	4.855000019	4.870999813	7.456999779	7.138999939	4.668000221
2849873	2819020	4.677000046	2.141000032	-0.9580000043	5.159999847	7.639999866	7.306000233	4.870999813	4.892000198	7.517000198	7.145999908	4.668000221
2849893	2819040	4.703000069	2.137000084	-0.5860000253	5.184999943	7.631000042	7.171000004	4.802000046	4.912000179	7.532999992	7.152999878	4.724999905
2849913	2819060	4.698999882	2.150000095	-0.5419999957	5.15500021	7.552000046	7.171000004	4.842999935	4.899000168	7.55700016	7.112999916	4.681000233
2849933	2819080	4.706999779	2.150000095	-0.4460000098	5.147999763	7.605000019	7.157000065	4.84100008	4.919000149	7.517000198	7.143000126	4.688000202
2849953	2819100	4.727000237	2.142999887	-0.8420000076	5.232999802	7.665999889	7.190000057	4.824999809	4.916999817	7.500999928	7.097000122	4.678999901
2849973	2819120	4.718999863	2.140000105	-0.9399999976	5.217000008	7.607999802	7.241000175	4.84499979	4.916999817	7.514999866	7.136000156	4.593999863
2849993	2819140	4.734000206	2.141000032	-0.5479999781	5.193999767	7.636000156	7.147999763	4.803999901	4.952000141	7.552000046	7.162000179	4.579999924
2850013	2819160	4.736000061	2.135999918	-0.7350000143	5.203000069	7.631000042	7.197000027	4.803999901	4.916999817	7.581999779	7.166999817	4.579999924
2850033	2819180	4.724999905	2.13499999	-0.7609999776	5.191999912	7.585000038	7.222000122	4.802000046	4.948999882	7.56799984	7.166999817	4.56799984
2850053	2819200	4.735000134	2.141000032	-0.9210000038	5.262000084	7.618999958	7.198999882	4.806000233	4.979000092	7.532999992	7.122000217	4.545000076
2850073	2819220	4.744999886	2.138999939	-0.949000001	5.270999908	7.643000126	7.208000183	4.795000076	4.959000111	7.499000072	7.140999794	4.517000198
2850093	2819240	4.745999813	2.131000042	-0.9100000262	5.245999813	7.639999866	7.227000237	4.784999847	4.962999821	7.553999901	7.164000034	4.52699995
2850113	2819260	4.756999969	2.144000053	-0.9340000153	5.294000149	7.618999958	7.177999973	4.784999847	5	7.545000076	7.098999977	4.545000076
2850133	2819280	4.771999836	2.148000002	-0.8740000129	5.296000004	7.646999836	7.159999847	4.767000198	4.981999874	7.578000069	7.083000183	4.500999928
2850153	2819300	4.790999889	2.154999971	-0.7829999924	5.311999798	7.632999897	7.131999969	4.717999935	5.03000021	7.578000069	7.087999821	4.489999771
2850173	2819320	4.80700016	2.140000105	-0.9520000219	5.321000099	7.711999893	7.179999828	4.742000103	5.015999794	7.629000187	7.073999882	4.447999954
2850193	2819340	4.823999882	2.140000105	-0.9139999747	5.336999893	7.711999893	7.140999794	4.743999958	5.040999889	7.614999771	7.098999977	4.429999828
2850213	2819360	4.842999935	2.132999897	-0.7860000134	5.326000214	7.730999947	7.125	4.704999924	5.059000015	7.660999775	7.052999973	4.422999859
2850233	2819380	4.839000225	2.138000011	-0.6650000215	5.287000179	7.660999775	7.122000217	4.714000225	5.046000004	7.660999775	7.03399992	4.471000195
2850253	2819400	4.84800005	2.138999939	-0.6460000277	5.296000004	7.708000183	7.098999977	4.72300005	5.047999859	7.644999981	7.039000034	4.446000099
2850273	2819420	4.839000225	2.148999929	-0.7549999952	5.316999912	7.614999771	7.133999825	4.688000202	5.040999889	7.703000069	7.050000191	4.422999859
2850293	2819440	4.855000019	2.150000095	-0.8109999895	5.355000019	7.704999924	7.104000092	4.695000172	5.032000065	7.65899992	7.05700016	4.427000046
2850313	2819460	4.859000206	2.153000116	-0.8019999862	5.348999977	7.672999859	7.112999916	4.688000202	5.03000021	7.715000153	7.02699995	4.446000099
2850333	2819480	4.876999855	2.144999981	-0.8399999738	5.370999813	7.737999916	7.111000061	4.671999931	5.037000179	7.701000214	6.979000092	4.456999779
2850353	2819500	4.889999866	2.14199996	-0.7799999714	5.361999989	7.747000217	7.090000153	4.684000015	5.072999954	7.711999893	7.004000187	4.418000221
2850373	2819520	4.885000229	2.131000042	-0.8820000291	5.346000195	7.730999947	7.150000095	4.688000202	5.110000134	7.742000103	7.008999825	4.388000011
2850393	2819540	4.876999855	2.125	-1.106999993	5.392000198	7.728000164	7.193999767	4.709000111	5.099999905	7.684000015	7.004000187	4.388000011
2850413	2819560	4.888999939	2.138000011	-0.8999999762	5.392000198	7.730999947	7.090000153	4.706999779	5.079999924	7.653999805	7.039000034	4.422999859
2850433	2819580	4.890999794	2.128999949	-0.8899999857	5.377999783	7.718999863	7.150000095	4.632999897	5.118999958	7.684000015	7.037000179	4.449999809
2850453	2819600	4.90199995	2.117000103	-1.095999956	5.427999973	7.787000179	7.171000004	4.664999962	5.047999859	7.665999889	7.004000187	4.47300005
2850473	2819620	4.896999836	2.118999958	-1.067999959	5.401000023	7.747000217	7.164000034	4.704999924	5.105000019	7.670000076	7.02699995	4.413000107
2850493	2819640	4.900000095	2.105000019	-1.031999946	5.394000053	7.782000065	7.183000088	4.660999775	5.125999928	7.715000153	7.052999973	4.393000126
2850513	2819660	4.897999763	2.086999893	-1.210999966	5.423999786	7.800000191	7.244999886	4.668000221	5.131999969	7.690999985	7.008999825	4.381000042
2850533	2819680	4.909999847	2.101000071	-1.098999977	5.448999882	7.775000095	7.140999794	4.675000191	5.159999847	7.589000225	6.999000072	4.357999802
2850553	2819700	4.928999901	2.10800004	-1.019000053	5.460000038	7.78000021	7.119999886	4.618999958	5.162000179	7.690999985	7.097000122	4.355999947
2850573	2819720	4.931000233	2.099999905	-1.049000025	5.423999786	7.802999973	7.162000179	4.649000168	5.123000145	7.631000042	7.004000187	4.381000042
2850593	2819740	4.948999882	2.108999968	-1.210999966	5.514999866	7.818999767	7.136000156	4.656000137	5.130000114	7.701000214	7.039000034	4.328000069
2850613	2819760	4.960000038	2.104000092	-1.18900001	5.514999866	7.809999943	7.166999817	4.593999863	5.152999878	7.68900013	7.02699995	4.333000183
2850633	2819780	4.980999947	2.11500001	-1.241999984	5.559999943	7.837999821	7.112999916	4.635000229	5.162000179	7.686999798	6.993000031	4.333000183
2850653	2819800	4.987999916	2.096999884	-0.9229999781	5.440000057	7.861000061	7.118000031	4.589000225	5.152999878	7.737999916	7.011000156	4.290999889
2850673	2819820	4.993999958	2.089999914	-0.9829999804	5.467000008	7.852000237	7.118000031	4.581999779	5.164000034	7.715000153	6.980999947	4.321000099
2850693	2819840	5.010000229	2.09800005	-0.9369999766	5.500999928	7.837999821	7.068999767	4.55700016	5.125999928	7.677000046	7.018000126	4.311999798
2850713	2819860	5.040999889	2.101999998	-0.9739999771	5.538000107	7.919000149	7.025000095	4.581999779	5.171000004	7.742000103	7.006000042	4.309000015
2850733	2819880	5.043000221	2.121999979	-0.7730000019	5.497000217	7.800000191	7.004000187	4.553999901	5.177999973	7.81400013	6.958000183	4.30700016
2850753	2819900	5.050000191	2.125999928	-1.046000004	5.551000118	7.852000237	7.052999973	4.571000099	5.196000099	7.730999947	6.962999821	4.289000034
2850773	2819920	5.065000057	2.134000063	-1.172999978	5.612999916	7.875	7.046000004	4.574999809	5.197999954	7.675000191	6.940000057	4.28399992
2850793	2819940	5.079999924	2.130000114	-0.9959999919	5.573999882	7.883999825	7.03000021	4.524000168	5.225999832	7.728000164	6.945000172	4.290999889
2850813	2819960	5.089000225	2.144999981	-0.9670000076	5.590000153	7.84499979	6.986000061	4.538000107	5.218999863	7.717000008	6.948999882	4.329999924
