Time	Position X	Position Y	Position Z	Rotation[0]	Rotation[1]	Rotation[2]	Rotation[3]	Rotation[4]	Rotation[5]	Rotation[6]	Rotation[7]	Rotation[8]
77.4	-1.39043405	-1.82291929	1.5057214	-0.49853	-0.86354	0.07602	0.86621	-0.49966	0.00464	0.03398	0.06816	0.9971
77.5	-1.34505104	-1.85308924	1.51620197	-0.46078	-0.8838	0.08111	0.88655	-0.46262	-0.00435	0.04137	0.0699	0.9967
77.6	-1.30521364	-1.8806594	1.52444305	-0.41064	-0.90744	0.08902	0.91143	-0.41128	0.01193	0.02579	0.08604	0.99596
77.7	-1.26100159	-1.90974875	1.52425467	-0.37271	-0.92306	0.09515	0.92752	-0.3737	0.00789	0.02828	0.0912	0.99543
77.8	-1.20880916	-1.93819892	1.51500597	-0.31161	-0.9458	0.09143	0.94927	-0.31414	-0.01432	0.04227	0.08233	0.99571
77.9	-1.15329849	-1.9627388	1.50276822	-0.26882	-0.9599	0.07948	0.96168	-0.27211	-0.03367	0.05394	0.06739	0.99627
78	-1.09582836	-1.97744487	1.49370516	-0.23381	-0.96921	0.07721	0.9701	-0.23787	-0.04821	0.06509	0.06363	0.99585
78.1	-1.03957287	-1.98396358	1.4917385	-0.20548	-0.97519	0.08235	0.97684	-0.2095	-0.04359	0.05976	0.07149	0.99565
78.2	-0.98574216	-1.98609574	1.4923312	-0.18683	-0.97855	0.08678	0.98197	-0.1886	-0.01267	0.02876	0.08285	0.99615
78.3	-0.92639452	-1.99178818	1.49567223	-0.16175	-0.98358	0.08001	0.98654	-0.16316	-0.01124	0.02411	0.07711	0.99673
78.4	-0.86345573	-1.99689138	1.49954722	-0.14851	-0.98576	0.07888	0.9882	-0.15097	-0.02605	0.03759	0.07408	0.99654
78.5	-0.80234512	-1.99630013	1.50501655	-0.12963	-0.98738	0.09102	0.99004	-0.13397	-0.04326	0.05491	0.08451	0.99491
78.6	-0.75073788	-1.99199454	1.50836874	-0.10468	-0.98847	0.10942	0.99392	-0.10776	-0.02265	0.03418	0.10638	0.99374
78.7	-0.70453909	-1.99165137	1.50964239	-0.06774	-0.99085	0.11675	0.99767	-0.06629	0.01629	-0.0084	0.11758	0.99303
78.8	-0.65231742	-1.99524312	1.50779322	-0.03362	-0.99297	0.11352	0.99863	-0.02882	0.04367	-0.0401	0.11483	0.99258
78.9	-0.58857881	-1.99608791	1.50891704	0.01216	-0.99445	0.10446	0.99944	0.01535	0.02977	-0.03121	0.10404	0.99408
79	-0.52251462	-1.99382516	1.50959561	0.04556	-0.99482	0.09089	0.9989	0.04641	0.00729	-0.01147	0.09046	0.99583
79.1	-0.46048557	-1.9893548	1.50597082	0.07237	-0.99459	0.07456	0.99737	0.07244	-0.00175	-0.00366	0.07449	0.99722
79.2	-0.40168039	-1.9814684	1.50245906	0.08899	-0.99407	0.06256	0.99602	0.08912	-0.0008	-0.00478	0.06238	0.99804
79.3	-0.34454405	-1.97216453	1.49871565	0.0932	-0.99422	0.05323	0.9953	0.09445	0.02135	-0.02626	0.05099	0.99835
79.4	-0.28517874	-1.96564943	1.49687512	0.10431	-0.99342	0.04734	0.99442	0.10493	0.01079	-0.01569	0.04595	0.99882
79.5	-0.2305177	-1.96394681	1.49622492	0.09249	-0.99473	0.04419	0.99554	0.09321	0.01466	-0.01871	0.04264	0.99892
79.6	-0.1745172	-1.96673083	1.49957488	0.09336	-0.99451	0.04732	0.99558	0.09376	0.00624	-0.01065	0.04653	0.99886
79.7	-0.11836894	-1.97084616	1.50430649	0.09197	-0.99424	0.05506	0.99576	0.09181	-0.00552	0.00043	0.05534	0.99847
79.8	-0.06718417	-1.97552985	1.51162712	0.11656	-0.99092	0.06704	0.99314	0.1169	0.00118	-0.00901	0.06644	0.99775
79.9	-0.01920847	-1.98413201	1.51534279	0.13898	-0.98743	0.07523	0.98969	0.14116	0.02438	-0.03469	0.07106	0.99687
80	0.03196196	-1.9932938	1.51670705	0.17226	-0.9822	0.07482	0.98429	0.17463	0.0262	-0.0388	0.06913	0.99685
80.1	0.08818437	-2.00093507	1.51722823	0.19048	-0.97962	0.06369	0.98135	0.19172	0.0139	-0.02583	0.05986	0.99787
80.2	0.14377602	-2.00302421	1.51567405	0.19606	-0.97884	0.05864	0.98045	0.19671	0.00542	-0.01684	0.05643	0.99826
80.3	0.19785422	-1.99923107	1.51338967	0.20037	-0.97788	0.06008	0.97965	0.20073	2.00E-05	-0.01208	0.05885	0.99819
80.4	0.24977731	-1.99128246	1.51419889	0.19576	-0.97831	0.06777	0.98035	0.19695	0.01134	-0.02444	0.06422	0.99764
80.5	0.30318786	-1.98259342	1.51612893	0.20159	-0.97694	0.07039	0.97877	0.20364	0.0232	-0.037	0.06422	0.99725
80.6	0.36048791	-1.976806	1.52044037	0.18847	-0.97981	0.06669	0.98174	0.18975	0.01331	-0.02569	0.06297	0.99768
80.7	0.41575933	-1.97131456	1.5264292	0.17458	-0.9818	0.07475	0.98454	0.17518	0.00152	-0.01459	0.07333	0.9972
80.8	0.46956839	-1.96744747	1.52983253	0.17709	-0.98086	0.08097	0.98416	0.17716	-0.00641	-0.00805	0.08083	0.9967
80.9	0.52202881	-1.96599548	1.53038225	0.18626	-0.97921	0.0804	0.9825	0.18565	-0.01506	-0.00018	0.08179	0.99665
81	0.56729559	-1.96648036	1.53033426	0.2127	-0.97386	0.07966	0.97693	0.21355	0.00216	-0.01911	0.07737	0.99682
81.1	0.60927814	-1.9672527	1.53106432	0.23427	-0.96802	0.0898	0.97095	0.2376	0.02832	-0.04875	0.08056	0.99556
81.2	0.65644491	-1.96457693	1.53062052	0.26487	-0.95957	0.09526	0.96285	0.26857	0.02819	-0.05263	0.08426	0.99505
81.3	0.70672111	-1.95963853	1.52521755	0.27785	-0.95631	0.09092	0.95986	0.28015	0.01331	-0.0382	0.08357	0.99577
81.4	0.75591498	-1.94810553	1.51851385	0.27096	-0.95806	0.09334	0.96246	0.27126	-0.00969	-0.01603	0.09247	0.99559
81.5	0.7979698	-1.93114079	1.51286136	0.26617	-0.95803	0.10645	0.96383	0.26606	-0.01544	-0.01353	0.10671	0.9942
81.6	0.83454063	-1.91297504	1.51219463	0.26077	-0.95903	0.11075	0.96517	0.2615	-0.00812	-0.02117	0.10901	0.99381
81.7	0.86871098	-1.8973508	1.51584091	0.26421	-0.95943	0.0984	0.96438	0.26417	-0.01372	-0.01283	0.09852	0.99505
81.8	0.89513903	-1.88579803	1.51626854	0.2542	-0.96355	0.08339	0.96665	0.25589	0.01017	-0.03114	0.07803	0.99646
81.9	0.92461579	-1.87289047	1.51673402	0.25919	-0.96234	0.08205	0.96528	0.26095	0.01139	-0.03237	0.07625	0.99656
82	0.96021452	-1.85846288	1.51692613	0.26045	-0.96146	0.08804	0.96546	0.26	-0.01676	-0.00678	0.08937	0.99598
82.1	0.99213189	-1.84546216	1.51576518	0.27372	-0.95736	0.09247	0.96181	0.27214	-0.02945	0.00303	0.097	0.99528
82.2	1.02108793	-1.83451864	1.51623459	0.30773	-0.94715	0.09058	0.95146	0.30689	-0.02342	-0.00561	0.09339	0.99561
82.3	1.05152605	-1.82246491	1.51929112	0.35242	-0.93165	0.08847	0.93564	0.35271	-0.01282	-0.01927	0.0873	0.996
82.4	1.08541697	-1.80947685	1.52327718	0.39471	-0.91389	0.09498	0.91838	0.39557	-0.01036	-0.0281	0.09132	0.99542
82.5	1.12043231	-1.79692144	1.52744291	0.43764	-0.89336	0.10192	0.89831	0.4393	-0.00667	-0.03881	0.09447	0.99477
82.6	1.15475345	-1.78576862	1.52592307	0.49748	-0.86199	0.09739	0.86616	0.49976	-0.00114	-0.04769	0.08493	0.99525
82.7	1.19399929	-1.77182615	1.52221876	0.54406	-0.83522	0.08003	0.83801	0.54565	-0.00244	-0.04163	0.0684	0.99679
82.8	1.23970063	-1.74772395	1.51658406	0.57682	-0.81375	0.07136	0.81644	0.57716	-0.01783	-0.02668	0.06855	0.99729
82.9	1.28795567	-1.71619279	1.51348437	0.61523	-0.78568	0.0648	0.78831	0.61386	-0.04173	-0.00699	0.07676	0.99703
83	1.33129792	-1.68477513	1.51430432	0.63032	-0.77338	0.06763	0.77619	0.6295	-0.03552	-0.0151	0.07488	0.99708
83.1	1.3726531	-1.65284659	1.51391166	0.64878	-0.75739	0.07378	0.76011	0.64962	-0.01523	-0.0364	0.06596	0.99716
83.2	1.42149427	-1.6184254	1.50986216	0.65773	-0.74966	0.0735	0.75263	0.65803	-0.02357	-0.03069	0.07082	0.99702
83.3	1.47294873	-1.58342968	1.50664721	0.66761	-0.74081	0.07414	0.74434	0.66625	-0.04541	-0.01576	0.0855	0.99621
83.4	1.52283941	-1.54864523	1.50981426	0.68117	-0.72795	0.07805	0.73209	0.67827	-0.06317	-0.00696	0.10017	0.99495
83.5	1.56592448	-1.51747355	1.51584669	0.70441	-0.70435	0.08774	0.70936	0.70292	-0.05214	-0.02495	0.09897	0.99478
83.6	1.60470857	-1.48850624	1.51748757	0.74138	-0.66391	0.09787	0.66915	0.74241	-0.03262	-0.051	0.08968	0.99466
83.7	1.64251013	-1.45710261	1.51308531	0.77921	-0.61769	0.10627	0.62289	0.782	-0.02186	-0.0696	0.08323	0.9941
83.8	1.6774328	-1.41950998	1.50460804	0.80828	-0.57746	0.11499	0.58278	0.81247	-0.01636	-0.08398	0.08024	0.99323
83.9	1.71244877	-1.37412453	1.49582254	0.84478	-0.52419	0.10755	0.52981	0.84756	-0.03064	-0.07509	0.08286	0.99373
84	1.74178514	-1.32331134	1.4909105	0.87021	-0.48253	0.09948	0.48822	0.87168	-0.0426	-0.06616	0.08564	0.99413
84.1	1.76380303	-1.26743083	1.49470968	0.88758	-0.45	0.09845	0.45595	0.88868	-0.04855	-0.06565	0.08798	0.99396
84.2	1.77982422	-1.21351888	1.50140431	0.90427	-0.41492	0.10066	0.41972	0.90711	-0.03135	-0.0783	0.0706	0.99443
84.3	1.79622962	-1.16071412	1.50373721	0.91723	-0.38741	0.0928	0.39015	0.92066	-0.01274	-0.0805	0.04789	0.9956
84.4	1.81379411	-1.10432654	1.50014293	0.92355	-0.37345	0.08709	0.37566	0.9267	-0.00998	-0.07698	0.04193	0.99615
84.5	1.8297857	-1.04162229	1.49131642	0.93595	-0.34009	0.0913	0.34347	0.93886	-0.02377	-0.07764	0.0536	0.99554
84.6	1.84498446	-0.97926121	1.47584207	0.948	-0.30364	0.09536	0.30805	0.95072	-0.03526	-0.07996	0.0628	0.99482
84.7	1.86170962	-0.9203768	1.45343388	0.96365	-0.25212	0.08836	0.25547	0.96639	-0.02869	-0.07816	0.05022	0.99568
84.8	1.88091811	-0.86355699	1.42367202	0.97761	-0.19429	0.08084	0.19593	0.98053	-0.01284	-0.07677	0.02839	0.99664
84.9	1.89800726	-0.80557379	1.38737506	0.98753	-0.13744	0.07673	0.13777	0.99046	0.00095	-0.07613	0.00963	0.99705
85	1.91114119	-0.73767431	1.3542787	0.99358	-0.08835	0.07064	0.09044	0.99553	-0.02702	-0.06794	0.03324	0.99714
85.1	1.91984074	-0.66050849	1.3324643	0.99682	-0.04618	0.065	0.05133	0.99549	-0.07984	-0.06101	0.08293	0.99469
85.2	1.92139855	-0.58933542	1.3192901	0.9973	-0.01322	0.07224	0.01939	0.99616	-0.08537	-0.07083	0.08654	0.99373
85.3	1.91811837	-0.51570243	1.31511061	0.99654	0.00668	0.08291	0.00047	0.9963	-0.08589	-0.08317	0.08563	0.99285
85.4	1.91631342	-0.43842223	1.31370105	0.9962	0.04527	0.07443	-0.03739	0.99387	-0.10408	-0.07868	0.1009	0.99178
85.5	1.91691141	-0.37249115	1.31416138	0.99584	0.06168	0.06708	-0.05437	0.99291	-0.10574	-0.07313	0.10165	0.99213
85.6	1.91792191	-0.31353199	1.3133452	0.99465	0.07563	0.07039	-0.06835	0.99258	-0.1006	-0.07748	0.09525	0.99243
85.7	1.91966359	-0.2486688	1.31476191	0.9934	0.08627	0.07565	-0.0762	0.98895	-0.1272	-0.08578	0.12059	0.98899
85.8	1.92412388	-0.18774855	1.31964914	0.99153	0.10235	0.07991	-0.0918	0.98776	-0.12608	-0.09184	0.11768	0.9888
85.9	1.93178127	-0.13352334	1.32250539	0.9887	0.12813	0.07783	-0.12035	0.98792	-0.09764	-0.0894	0.08717	0.99217
86	1.93862353	-0.08288544	1.31770011	0.98637	0.146	0.07583	-0.14034	0.98724	-0.07523	-0.08585	0.06356	0.99428
86.1	1.93974293	-0.03659636	1.30944361	0.98249	0.16863	0.0792	-0.16459	0.98483	-0.055	-0.08728	0.041	0.99534
86.2	1.93439069	0.01131937	1.30073707	0.9803	0.17808	0.08543	-0.17446	0.98349	-0.04816	-0.0926	0.03231	0.99518
86.3	1.92435228	0.06573601	1.29612866	0.97744	0.1917	0.08863	-0.18768	0.98087	-0.05173	-0.09685	0.03393	0.99472
86.4	1.91193737	0.12127417	1.29693551	0.97706	0.19309	0.08987	-0.1908	0.98106	-0.03356	-0.09465	0.01565	0.99539
86.5	1.89773487	0.17709097	1.30170671	0.97623	0.19903	0.08581	-0.19887	0.97997	-0.0104	-0.08616	-0.00691	0.99626
86.6	1.88537321	0.23836296	1.31011204	0.97581	0.20462	0.07693	-0.20418	0.97884	-0.0137	-0.07811	-0.00234	0.99694
86.7	1.8758475	0.29980902	1.32369784	0.97721	0.20102	0.06824	-0.19869	0.97927	-0.03949	-0.07476	0.02503	0.99689
86.8	1.86842907	0.35681598	1.34053415	0.97936	0.18832	0.07344	-0.18541	0.98165	-0.04464	-0.0805	0.0301	0.9963
86.9	1.86505978	0.41151561	1.35434709	0.97945	0.18579	0.07852	-0.18209	0.98191	-0.05195	-0.08675	0.03659	0.99556
87	1.86415892	0.46264773	1.36770644	0.98011	0.18008	0.08341	-0.17758	0.98343	-0.03656	-0.08861	0.02102	0.99584
87.1	1.86375927	0.51470004	1.38415323	0.97835	0.18647	0.08978	-0.18569	0.98246	-0.01705	-0.09139	1.00E-05	0.99582
87.2	1.86450484	0.57264439	1.39679991	0.97413	0.20504	0.09499	-0.20559	0.97863	-0.00406	-0.09379	-0.01558	0.99547
87.3	1.86549548	0.63625953	1.4071093	0.97011	0.22338	0.09476	-0.2237	0.97463	-0.00744	-0.09402	-0.01398	0.99547
87.4	1.86339854	0.69395031	1.41396887	0.96262	0.2546	0.0924	-0.25592	0.9667	0.00249	-0.08869	-0.02604	0.99572
87.5	1.85535752	0.75185034	1.42072774	0.95919	0.27034	0.08292	-0.27149	0.96244	0.00276	-0.07906	-0.02516	0.99655
87.6	1.8385866	0.81028802	1.43056695	0.95196	0.29592	0.07883	-0.29626	0.95508	-0.00764	-0.07755	-0.01608	0.99686
87.7	1.81631993	0.86312885	1.4379894	0.94535	0.31581	0.08116	-0.31714	0.94837	0.00369	-0.0758	-0.02922	0.99669
87.8	1.79305569	0.91779851	1.44231204	0.94151	0.32768	0.07864	-0.32961	0.94404	0.01251	-0.07014	-0.0377	0.99682
87.9	1.77378579	0.97248517	1.4415295	0.93384	0.35089	0.06947	-0.35232	0.93584	0.0091	-0.06182	-0.03297	0.99754
88	1.75838544	1.02348157	1.43712001	0.93226	0.35713	0.05781	-0.35897	0.93301	0.02518	-0.04494	-0.04423	0.99801
88.1	1.74065898	1.08510844	1.43914475	0.92686	0.3721	0.04982	-0.3725	0.92803	-0.00119	-0.04667	-0.01746	0.99876
88.2	1.71869954	1.14303804	1.44386911	0.9223	0.3817	0.06061	-0.38156	0.92423	-0.01437	-0.0615	-0.00987	0.99806
88.3	1.69914101	1.19222072	1.4457039	0.9018	0.42568	0.07458	-0.42728	0.9041	0.00623	-0.06477	-0.03749	0.9972
88.4	1.68191444	1.24577969	1.44485943	0.88423	0.46055	0.07772	-0.46238	0.88666	0.00646	-0.06594	-0.04165	0.99695
88.5	1.6588477	1.29520926	1.44368096	0.86017	0.50291	0.08482	-0.5051	0.86305	0.00515	-0.07062	-0.04728	0.99638
88.6	1.63059571	1.34202879	1.44107618	0.83246	0.54723	0.08694	-0.54967	0.83537	0.00506	-0.06986	-0.052	0.9962
88.7	1.59758417	1.39158492	1.44130009	0.8077	0.58498	0.07362	-0.58569	0.81042	-0.01379	-0.06773	-0.03198	0.99719
88.8	1.56115277	1.43339128	1.44432298	0.78877	0.6112	0.06546	-0.61216	0.79071	-0.00646	-0.0557	-0.03498	0.99783
88.9	1.52093393	1.46859187	1.44502378	0.77078	0.63391	0.06373	-0.63603	0.77143	0.01921	-0.03698	-0.05534	0.99778
89	1.47905331	1.50572919	1.44494239	0.74431	0.66522	0.05902	-0.66716	0.74462	0.0211	-0.02991	-0.05508	0.99803
89.1	1.43861532	1.5427231	1.44298395	0.73522	0.67583	0.05197	-0.67747	0.73516	0.02395	-0.02202	-0.05281	0.99836
89.2	1.39374076	1.5814541	1.44253017	0.71206	0.70006	0.05378	-0.70148	0.71259	0.01182	-0.03005	-0.04614	0.99848
89.3	1.34436684	1.61856549	1.44402314	0.68818	0.72266	0.06451	-0.72401	0.68978	-0.00359	-0.04709	-0.04423	0.99791
89.4	1.29931072	1.65220787	1.44715413	0.64883	0.75731	0.07417	-0.75948	0.65052	0.00173	-0.04693	-0.05745	0.99724
89.5	1.2598884	1.68646061	1.4483269	0.60238	0.79455	0.07628	-0.79755	0.603	0.01722	-0.03232	-0.07121	0.99694
89.6	1.21714358	1.72343878	1.44985687	0.56442	0.82215	0.0741	-0.82453	0.56581	0.00274	-0.03967	-0.06264	0.99725
89.7	1.17417986	1.75448372	1.44776382	0.51407	0.85444	0.07522	-0.85697	0.51537	0.00258	-0.03656	-0.06579	0.99716
89.8	1.12815299	1.78293033	1.44368513	0.47813	0.87534	0.07187	-0.87773	0.47915	0.00348	-0.03139	-0.06475	0.99741
89.9	1.07576577	1.808985	1.44048736	0.43245	0.89921	0.06637	-0.90078	0.4341	-0.01219	-0.03978	-0.05451	0.99772
90	1.02202576	1.82909176	1.43826712	0.39294	0.91742	0.0628	-0.91878	0.39451	-0.01441	-0.038	-0.05204	0.99792
90.1	0.9670118	1.84579447	1.43730966	0.35721	0.93208	0.06025	-0.93356	0.35833	-0.00854	-0.02955	-0.0532	0.99815
90.2	0.90985033	1.86344621	1.43729343	0.31492	0.94774	0.05111	-0.94849	0.31621	-0.01932	-0.03447	-0.04239	0.99851
90.3	0.85930563	1.87797895	1.43604118	0.28751	0.9565	0.04946	-0.95762	0.28802	-0.00333	-0.01743	-0.04641	0.99877
90.4	0.80857108	1.89396045	1.43624216	0.24095	0.96932	0.04861	-0.97051	0.24104	0.00416	-0.00768	-0.04818	0.99881
90.5	0.75271085	1.91141162	1.43987235	0.19643	0.97921	0.05067	-0.98032	0.19717	-0.00985	-0.01964	-0.04773	0.99867
90.6	0.70313042	1.92753897	1.44410293	0.14829	0.98693	0.06315	-0.98891	0.14854	0.0007	-0.00869	-0.06255	0.998
90.7	0.65617387	1.94280972	1.44337094	0.09348	0.99264	0.07696	-0.99554	0.09222	0.01979	0.01255	-0.07846	0.99684
90.8	0.60389368	1.95791413	1.43833105	0.03805	0.99574	0.08399	-0.99927	0.0377	0.00577	0.00257	-0.08415	0.99645
90.9	0.54730702	1.97167864	1.4329728	-0.02228	0.99692	0.07522	-0.99964	-0.02111	-0.0164	-0.01477	-0.07555	0.99703
91	0.49168009	1.98041493	1.42616976	-0.05883	0.99613	0.06528	-0.99779	-0.05666	-0.03463	-0.0308	-0.06718	0.99727
91.1	0.43825432	1.98198922	1.41967049	-0.09035	0.99393	0.06282	-0.99506	-0.08748	-0.04694	-0.04116	-0.06675	0.99692
91.2	0.38688172	1.97942728	1.41796627	-0.11891	0.99096	0.06212	-0.99223	-0.11629	-0.04417	-0.03654	-0.06689	0.99709
91.3	0.33734336	1.97557145	1.41744049	-0.1377	0.98892	0.05547	-0.99027	-0.13632	-0.028	-0.02012	-0.05878	0.99807
91.4	0.28677567	1.97063129	1.41701576	-0.1546	0.98679	0.04839	-0.98785	-0.15359	-0.02391	-0.01616	-0.0515	0.99854
91.5	0.2386499	1.96434157	1.41810561	-0.16281	0.98532	0.05132	-0.98665	-0.16242	-0.01172	-0.00322	-0.05255	0.99861
91.6	0.19087043	1.95573221	1.42239166	-0.18487	0.98079	0.06223	-0.98257	-0.1857	0.00785	0.01925	-0.05969	0.99803
91.7	0.13706385	1.94802856	1.42903035	-0.21106	0.97515	0.06734	-0.97716	-0.21223	0.01062	0.02465	-0.06356	0.99767
91.8	0.08728111	1.94443587	1.43298679	-0.2472	0.96646	0.0696	-0.96773	-0.24988	0.03264	0.04894	-0.05929	0.99704
91.9	0.0364365	1.94121741	1.43421291	-0.28778	0.95493	0.0728	-0.95533	-0.29158	0.04824	0.0673	-0.05567	0.99618
92	-0.01873774	1.93206099	1.43635792	-0.32828	0.94122	0.07962	-0.94296	-0.33149	0.03081	0.05539	-0.06496	0.99635
92.1	-0.06944358	1.92003762	1.43681874	-0.36703	0.92692	0.07817	-0.92845	-0.37021	0.03047	0.05718	-0.06139	0.99647
92.2	-0.12152463	1.90110297	1.43689827	-0.40413	0.91224	0.06702	-0.91375	-0.40597	0.01596	0.04177	-0.05479	0.99762
92.3	-0.16863209	1.87222971	1.4332292	-0.43172	0.89919	0.07118	-0.90107	-0.43352	0.01136	0.04107	-0.05924	0.9974
92.4	-0.21384201	1.83909111	1.42871382	-0.46278	0.8835	0.07255	-0.8856	-0.46441	0.00636	0.03931	-0.06131	0.99734
92.5	-0.26164431	1.80307673	1.43102718	-0.50427	0.86135	0.06151	-0.86337	-0.50434	-0.01556	0.01761	-0.06095	0.99799
92.6	-0.29953222	1.76773632	1.43076294	-0.51857	0.85267	0.06359	-0.85461	-0.51921	-0.0073	0.02679	-0.05813	0.99795
92.7	-0.33534924	1.73224427	1.42493925	-0.54661	0.83419	0.07315	-0.83604	-0.54859	0.00877	0.04745	-0.05636	0.99728
92.8	-0.38307484	1.69158795	1.42220975	-0.58771	0.80573	0.07348	-0.80854	-0.58819	-0.01711	0.02944	-0.06947	0.99715
92.9	-0.43094384	1.64920794	1.42520651	-0.61746	0.78296	0.07559	-0.78638	-0.6167	-0.03575	0.01863	-0.08152	0.9965
93	-0.46961624	1.61058685	1.42748047	-0.66266	0.74377	0.08765	-0.74723	-0.66447	-0.01082	0.05019	-0.07266	0.99609
93.1	-0.5105923	1.56914198	1.42629244	-0.70122	0.70604	0.09893	-0.71032	-0.70378	-0.01211	0.06107	-0.07877	0.99502
93.2	-0.55009166	1.52383581	1.42401995	-0.74936	0.65387	0.10447	-0.6586	-0.75234	-0.01523	0.06864	-0.08021	0.99441
93.3	-0.59422852	1.4721619	1.42243645	-0.78457	0.61323	0.09164	-0.61805	-0.78529	-0.03638	0.04965	-0.08518	0.99513
93.4	-0.63612172	1.41887182	1.42057724	-0.82021	0.5679	0.06889	-0.57152	-0.81874	-0.0551	0.02511	-0.08456	0.9961
93.5	-0.66623777	1.36536323	1.41836381	-0.83487	0.54672	0.06395	-0.54945	-0.83471	-0.03708	0.0331	-0.0661	0.99726
93.6	-0.69206413	1.30620964	1.415928	-0.85769	0.5103	0.06296	-0.51228	-0.8586	-0.01965	0.04403	-0.0491	0.99782
93.7	-0.71886669	1.24640494	1.4148311	-0.87738	0.47579	0.06187	-0.47773	-0.87826	-0.02071	0.04449	-0.04773	0.99787
93.8	-0.74128783	1.19088075	1.41719349	-0.88989	0.45061	0.07104	-0.45197	-0.89203	-0.00349	0.0618	-0.03521	0.99747
93.9	-0.76654599	1.13539835	1.42324498	-0.91227	0.40347	0.07059	-0.40441	-0.91458	0.00096	0.06495	-0.02767	0.9975
94	-0.78964745	1.07715544	1.42806994	-0.92977	0.35933	0.08011	-0.36104	-0.93252	-0.00754	0.072	-0.03593	0.99676
94.1	-0.80405351	1.02527403	1.42665923	-0.95057	0.29416	0.09943	-0.29502	-0.95547	0.00628	0.09685	-0.02336	0.99502
94.2	-0.81319992	0.97487923	1.42022238	-0.96729	0.22699	0.1132	-0.22716	-0.97379	0.01157	0.11286	-0.01453	0.9935
94.3	-0.82153624	0.91703369	1.41291872	-0.98226	0.15348	0.10774	-0.15474	-0.98795	-0.00337	0.10592	-0.01999	0.99417
94.4	-0.82638243	0.8560554	1.40700762	-0.99272	0.08016	0.08987	-0.08261	-0.9963	-0.02388	0.08762	-0.03113	0.99567
94.5	-0.82339263	0.8002443	1.40237621	-0.99629	0.03465	0.07873	-0.03547	-0.99933	-0.009	0.07837	-0.01176	0.99686
94.6	-0.81468975	0.7403808	1.40061061	-0.99752	-0.00618	0.07008	0.00623	-0.99998	0.00054	0.07008	0.00097	0.99754
94.7	-0.8016464	0.67862193	1.40227679	-0.99624	-0.05934	0.06313	0.05902	-0.99823	-0.00681	0.06343	-0.00306	0.99798
94.8	-0.78707997	0.62233825	1.4023612	-0.99442	-0.08399	0.0639	0.08394	-0.99646	-0.00352	0.06397	0.00186	0.99795
94.9	-0.77278487	0.56502445	1.39973212	-0.98911	-0.13381	0.06122	0.13346	-0.99101	-0.00992	0.06199	-0.00164	0.99808
95	-0.75565004	0.50066962	1.39851777	-0.98124	-0.18222	0.06297	0.17947	-0.98265	-0.04683	0.07041	-0.03465	0.99692
95.1	-0.73595443	0.44281005	1.40013927	-0.96771	-0.24101	0.07377	0.23711	-0.96976	-0.05793	0.0855	-0.03857	0.99559
95.2	-0.71733664	0.39126556	1.3956966	-0.94522	-0.3147	0.08668	0.31199	-0.94908	-0.04356	0.09597	-0.01413	0.99528
95.3	-0.69328831	0.33562046	1.38707904	-0.91644	-0.39019	0.08887	0.38442	-0.92007	-0.07541	0.11119	-0.03495	0.99318
95.4	-0.66368008	0.28544815	1.37824313	-0.87895	-0.46905	0.08623	0.46249	-0.88245	-0.08598	0.11643	-0.03569	0.99256
95.5	-0.62729805	0.24048648	1.37417099	-0.83764	-0.53981	0.08343	0.53305	-0.84119	-0.09082	0.11921	-0.0316	0.99237
95.6	-0.58968204	0.20226912	1.37358333	-0.79325	-0.60379	0.07875	0.59915	-0.79704	-0.07581	0.10854	-0.01295	0.99401
95.7	-0.55293551	0.1725082	1.37140746	-0.75378	-0.65251	0.07773	0.65233	-0.75729	-0.03126	0.07926	0.02715	0.99648
95.8	-0.51215918	0.14034762	1.36760356	-0.71022	-0.69965	0.07803	0.70048	-0.71337	-0.02076	0.07019	0.03992	0.99673
95.9	-0.46864643	0.10450671	1.3623514	-0.66465	-0.74325	0.07634	0.74343	-0.66806	-0.03171	0.07456	0.03568	0.99658
96	-0.42218405	0.06570326	1.35935787	-0.59632	-0.79954	0.0716	0.79782	-0.60017	-0.05727	0.08877	0.02297	0.99579
96.1	-0.37251121	0.0310403	1.35751526	-0.52748	-0.84509	0.08707	0.84097	-0.53393	-0.08766	0.12057	0.02699	0.99234
96.2	-0.32966726	0.00956776	1.35248726	-0.43785	-0.89125	0.11814	0.89044	-0.44804	-0.07989	0.12413	0.07022	0.98978
96.3	-0.29756644	-0.00572576	1.34501442	-0.33538	-0.93233	0.13522	0.93653	-0.34552	-0.0595	0.10219	0.10668	0.98903
96.4	-0.26818157	-0.0200487	1.34074762	-0.23133	-0.96338	0.1356	0.96974	-0.23952	-0.04734	0.07808	0.12054	0.98963
96.5	-0.23333769	-0.03318966	1.33719024	-0.13104	-0.98309	0.12793	0.9895	-0.13764	-0.04415	0.06101	0.1208	0.9908
96.6	-0.19198353	-0.04147817	1.33178218	-0.02691	-0.99295	0.1154	0.99811	-0.03307	-0.05179	0.05524	0.11379	0.99197
96.7	-0.14648698	-0.04164181	1.32804706	0.06107	-0.99135	0.1162	0.99684	0.05464	-0.05774	0.05089	0.11936	0.99155
96.8	-0.10769367	-0.03343415	1.32263958	0.15668	-0.97927	0.12839	0.98714	0.15111	-0.05208	0.0316	0.1349	0.99036
