Time	Linear acceleration X	Linear acceleration Y	Linear acceleration Z	Angular velocity X	Angular velocity Y	Angular velocity Z
1718177635	 0.30883787603694945	 0.2421580117479898	 -10.333098470902442	 8.529814501011838e-05	 0.0004503717817607142	 -0.002234215564109668
1718177635	 0.31210535340029744	 0.24741145703047512	 -10.334680187135934	 -0.00018114462832150198	 0.0006411161110276579	 6.5501669359827314e-06
1718177635	 0.30757406664621084	 0.24874416693896054	 -10.344924517774581	 -3.2629883864048915e-05	 0.0008337790411009152	 -0.0010237657413492518
1718177635	 0.30917335506901145	 0.25248832190334797	 -10.339843853509425	 -0.0003714041465369766	 -0.0009610071409159223	 -0.0003671977694197237
1718177635	 0.304529145992361	 0.2537550904361531	 -10.334966602861881	 -0.0006289091974813462	 0.0006209795313059052	 0.0003686002202183812
1718177635	 0.31004308710824696	 0.25606607079226523	 -10.333294870257378	 0.0017157477740673542	 -0.0005955138336049982	 -0.0015520940543758955
1718177635	 0.3095585184616968	 0.25311931328326465	 -10.335614253115653	 -0.0019937618961857486	 -0.002107122572906604	 0.002731061815051901
1718177635	 0.31336441355068234	 0.2505159441181458	 -10.327477708411216	 0.0005237993137089765	 -0.0019850200178926983	 0.0014281858033221052
1718177635	 0.3068758917815983	 0.2482285273007117	 -10.335441234636306	 -0.0007180467466085333	 0.0007335855373536026	 0.00010497544160088516
1718177635	 0.30936664915140716	 0.25031528871320186	 -10.326922412616014	 -0.001174883163361529	 -0.001481307414653617	 0.0002613943324406187
1718177635	 0.30533231560140844	 0.24717684455700217	 -10.334216076755522	 -0.0015687588369119314	 0.0008762498285923864	 -0.0018929119648416234
1718177635	 0.3007153963904828	 0.24779716841243207	 -10.338633893197775	 0.002003588154377733	 -0.000447144194366363	 0.0018256146123034316
1718177635	 0.3068854633275419	 0.24715485192090272	 -10.341357765203714	 -0.0020131854171263758	 9.172987247293911e-05	 0.00043260204094476253
1718177636	 0.3075435984427109	 0.2444757141058333	 -10.347456666600703	 4.67187765007565e-05	 0.00033805039455266095	 0.00019152037479870432
1718177636	 0.3116439829662442	 0.2495888924011029	 -10.354258163309098	 0.000659162538416335	 -0.00032423791215970823	 0.0007930695419583004
1718177636	 0.30350720079978927	 0.25447206133278083	 -10.339079298877715	 -0.0010027520609657517	 -0.0016626637434758343	 -5.271714699188498e-05
1718177636	 0.3044731049561873	 0.25750795842995866	 -10.337524470651148	 -0.0004188724897522589	 0.0002570367871218416	 0.00010782101232080369
1718177636	 0.3092087917085737	 0.24730702854162082	 -10.341260734570026	 -2.7035051197763613e-05	 -0.0011255153348028355	 -0.0014814843952319176
1718177636	 0.31522841732427476	 0.2589271045128815	 -10.340049605214595	 -0.0016998368169629193	 0.0016074705101069176	 0.0009732259528626121
1718177636	 0.31066344749629493	 0.24800003404077142	 -10.337994426250457	 0.0003959878346732482	 6.431305248408409e-05	 -0.0003640148497907262
1718177636	 0.3089452088689431	 0.2538866261276416	 -10.326341397857666	 -0.0009931184528301617	 0.0023532713484038198	 0.001169258796004688
1718177636	 0.30895887206811457	 0.2540000233742408	 -10.328735599517822	 -3.777512929528477e-05	 0.0004570765303737395	 0.00011646508641293215
1718177636	 0.3043116490504704	 0.25319643364008515	 -10.327007752811909	 -0.0010514457118549377	 -0.0009232916824236264	 0.0009403536634728287
1718177636	 0.31141335254814473	 0.25426194397974755	 -10.332180771535635	 0.0009602031861581385	 -0.00028604502222492076	 -0.0007034728316099673
1718177636	 0.3138454020006582	 0.2499446470362134	 -10.33233976148963	 -0.002437787701865055	 -0.0016362528056399765	 -0.00022985635437628945
1718177636	 0.3079803458921611	 0.25443434140458704	 -10.337464849418401	 -0.001503297349035348	 0.0027798111868652616	 -0.0010178780487381425
1718177636	 0.3136835625024512	 0.2592089901941828	 -10.33451885909438	 -0.0009864511874292563	 0.0017156018723709153	 -0.00036591778111894627
1718177636	 0.31048308596070856	 0.25469794251052663	 -10.340005181550978	 0.00011353121233228453	 -0.000841076531610369	 -0.002353381879992031
1718177636	 0.3128758263161406	 0.25077941735992204	 -10.340943923705815	 0.0005676832150464384	 -0.0002593724658725542	 -0.0005434464985692783
1718177636	 0.3112899818968028	 0.251248660573177	 -10.328221220254898	 0.0008961537068116637	 -0.0006182416638659114	 -0.0014080888199163647
1718177636	 0.30797387961875644	 0.25376948428768664	 -10.330316146707535	 -0.0005339561263682938	 -0.0014670384368013515	 -0.0027293585882961465
1718177636	 0.3091752547651529	 0.2502280488211661	 -10.329470928055047	 0.0007881447095176742	 0.0010297982953594992	 -0.00031396803218750887
1718177637	 0.30458703192574904	 0.25432172960927707	 -10.330867935371398	 0.00042809625326061966	 -0.00024571176935764814	 -0.0010510111276575234
1718177637	 0.30488305573025715	 0.24820392258241772	 -10.333809249520302	 -0.0005048203248087025	 0.0006339306475337855	 -0.002301755305918949
1718177637	 0.301348652792722	 0.2492465452368371	 -10.32528808941245	 -0.0015134068281674783	 -0.0011127875574017236	 -0.0006748452803004042
1718177637	 0.30600254301317037	 0.2567891061034985	 -10.3165062325418	 -0.000623901791442468	 0.0008391216179263989	 -0.00020486543861068584
1718177637	 0.2988241392837837	 0.25856177833182736	 -10.320478643304108	 -0.0003571492777168535	 -0.0016232623531704095	 -0.0013048742928074935
1718177637	 0.29664588192924857	 0.2546536467110738	 -10.329244133561849	 -0.000654482045804237	 -0.0016544153562148569	 -0.0028080102657240527
1718177637	 0.30781207665316757	 0.25270486899716776	 -10.331395174115896	 0.001277312266008287	 0.0012720352279127546	 0.0011230838999365122
1718177637	 0.30690584852844477	 0.25087918793996794	 -10.332807379001379	 -0.000519081760505537	 0.002090568061884454	 0.0015720355133351646
1718177637	 0.3039248964888975	 0.25465081543317064	 -10.322897394883633	 0.0007541833588911029	 -0.00023164599082659294	 0.0003896219629059625
1718177637	 0.3145406907884404	 0.25151816169694063	 -10.342077896171809	 0.002210912904571475	 -0.0008975471850461015	 -0.0002869574929948956
1718177637	 0.31074188302736727	 0.2550073920521885	 -10.337215843093395	 0.001077215826553495	 0.00034408756488218066	 -0.0004253083540223149
1718177637	 0.31186964494828134	 0.25512656145244833	 -10.329655636972188	 0.0002047337597289065	 -0.0005609998250373704	 0.0016825570886849408
1718177637	 0.3202026620728895	 0.2542460888234898	 -10.322145699733495	 0.0008308708249779134	 -0.0008867156095500449	 -0.0002157545067872577
1718177637	 0.31254085874073206	 0.2491496424673125	 -10.332228702330589	 -0.0006150974953113692	 -0.0006498077299573625	 -0.00010112320444133225
1718177637	 0.31096783727034927	 0.24758741638557985	 -10.339322459983824	 -0.0006121893442069486	 0.00040812459317033636	 0.0011340150838991217
1718177637	 0.30670718415118753	 0.25124440452316776	 -10.330952106523513	 0.00016626379310990578	 -0.0013529241947232205	 0.0006434716041910219
1718177637	 0.31065687162503597	 0.25101645925249905	 -10.338464381849764	 0.0008256633567643727	 -0.001508521982154352	 0.0008980582961137069
1718177637	 0.3079747929342091	 0.24743787011336535	 -10.335400318104028	 -0.00026480078595212823	 0.0008831433586562184	 -0.00040722089990883703
1718177637	 0.30920174091327934	 0.24961033704793079	 -10.334531718575954	 -0.0022437340243377743	 0.0007113582201315426	 -0.003801272344600308
1718177637	 0.30846542599536475	 0.25363027674639593	 -10.329984138274192	 9.91620164642667e-05	 -0.0016678654900542204	 5.321922047668947e-05
1718177638	 0.3112374114593491	 0.2519925742756575	 -10.340634127104282	 0.0003335555950087579	 -0.00086675386479341	 0.0008762402708609352
